X_distance_m,Y_altitude_m
181.178,
181.679,
182.179,
182.68,
183.18,
183.681,
184.181,
184.682,
185.182,
185.683,
186.183,
186.684,
187.184,
187.685,
188.185,
188.686,
189.186,
189.687,
190.187,
190.688,
191.188,
191.689,
192.189,
192.69,
193.19,
193.691,
194.191,
194.692,
195.192,
195.693,
196.193,
196.694,
197.194,
197.695,
198.195,
198.696,
199.196,
199.697,
200.197,
200.698,
201.198,
201.699,
202.199,
202.7,
203.2,
203.701,
204.201,
204.702,
205.202,
205.702,
206.203,
206.703,
207.204,
207.704,
208.205,
208.705,
209.206,
209.706,
210.207,
210.707,
211.208,
211.708,
212.209,
212.709,
213.21,
213.71,
214.211,
214.711,
215.212,
215.712,
216.213,
216.713,
217.214,
217.714,
218.215,
218.715,
219.216,
219.716,
220.217,
220.717,
221.218,
221.718,
222.219,
222.719,
223.22,
223.72,
224.221,
224.721,
225.222,
225.722,
226.223,
226.723,
227.224,
227.724,
228.225,
228.725,
229.226,
229.726,
230.227,
230.727,
231.228,
231.728,
232.229,
232.729,
233.23,
233.73,
234.231,
234.731,
235.232,
235.732,
236.233,
236.733,
237.234,
237.734,
238.235,
238.735,
239.236,
239.736,
240.236,
240.737,
241.237,
241.738,
242.238,
242.739,
243.239,
243.74,
244.24,
244.741,
245.241,
245.742,
246.242,
246.743,
247.243,
247.744,
248.244,
248.745,
249.245,
249.746,
250.246,
250.747,
251.247,
251.748,
252.248,
252.749,
253.249,
253.75,
254.25,
254.751,
255.251,
255.752,
256.252,
256.753,
257.253,
257.754,
258.254,
258.755,
259.255,
259.756,
260.256,
260.757,
261.257,
261.758,
262.258,
262.759,
263.259,
263.76,
264.26,
264.761,
265.261,
265.762,
266.262,
266.763,
267.263,
267.764,
268.264,
268.765,
269.265,
269.766,
270.266,
270.767,
271.267,
271.768,
272.268,
272.769,
273.269,
273.77,
274.27,
274.77,
275.271,
275.771,
276.272,
276.772,
277.273,
277.773,
278.274,
278.774,
279.275,
279.775,
280.276,
280.776,
281.277,
281.777,
282.278,
282.778,
283.279,
283.779,
284.28,
284.78,
285.281,
285.781,
286.282,
286.782,
287.283,
287.783,
288.284,
288.784,
289.285,
289.785,
290.286,
290.786,
291.287,
291.787,
292.288,
292.788,
293.289,
293.789,
294.29,
294.79,
295.291,
295.791,
296.292,
296.792,
297.293,
297.793,
298.294,
298.794,
299.295,
299.795,
300.296,
300.796,
301.297,
301.797,
302.298,
302.798,
303.299,
303.799,
304.3,
304.8,
305.301,
305.801,
306.302,
306.802,
307.303,
307.803,
308.304,
308.804,
309.304,
309.805,
310.305,
310.806,
311.306,
311.807,
312.307,
312.808,
313.308,
313.809,
314.309,
314.81,
315.31,
315.811,
316.311,
316.812,
317.312,
317.813,
318.313,
318.814,
319.314,
319.815,
320.315,
320.816,
321.316,
321.817,
322.317,
322.818,
323.318,
323.819,
324.319,
324.82,
325.32,
325.821,
326.321,
326.822,
327.322,
327.823,
328.323,
328.824,
329.324,
329.825,
330.325,
330.826,
331.326,
331.827,
332.327,
332.828,
333.328,
333.829,
334.329,
334.83,
335.33,
335.831,
336.331,
336.832,
337.332,
337.833,
338.333,
338.834,
339.334,
339.835,
340.335,
340.836,
341.336,
341.837,
342.337,
342.837,
343.338,
343.838,
344.339,
344.839,
345.34,
345.84,
346.341,
346.841,
347.342,
347.842,
348.343,
348.843,
349.344,
349.844,
350.345,
350.845,
351.346,
351.846,
352.347,
352.847,
353.348,
353.848,
354.349,
354.849,
355.35,
355.85,
356.351,
356.851,
357.352,
357.852,
358.353,
358.853,
359.354,
359.854,
360.355,
360.855,
361.356,
361.856,
362.357,
362.857,
363.358,
363.858,
364.359,
364.859,
365.36,
365.86,
366.361,
366.861,
367.362,
367.862,
368.363,
368.863,
369.364,
369.864,
370.365,
370.865,
371.366,
371.866,
372.367,
372.867,
373.368,
373.868,
374.369,
374.869,
375.37,
375.87,
376.371,
376.871,
377.371,
377.872,
378.372,
378.873,
379.373,
379.874,
380.374,
380.875,
381.375,
381.876,
382.376,
382.877,
383.377,
383.878,
384.378,
384.879,
385.379,
385.88,
386.38,
386.881,
387.381,
387.882,
388.382,
388.883,
389.383,
389.884,
390.384,
390.885,
391.385,
391.886,
392.386,
392.887,
393.387,
393.888,
394.388,
394.889,
395.389,
